book1	chapter1	verse1	book2	chapter2	verse2	similarity
Reges_I	6	11	Ezechiel	38	1	80
Leviticus	6	1	Jeremia	13	8	80
Jeremia	18	5	Jona	3	1	67
Numeri	7	75	Numeri	7	81	100
Ezechiel	17	11	Ezechiel	21	6	100
Numeri	7	15	Numeri	7	57	100
Samuel_I	15	10	Ezechiel	37	15	80
Exodus	26	1	Exodus	36	8	75
Ezechiel	17	11	Ezechiel	18	1	100
Ezechiel	12	21	Ezechiel	22	23	100
Numeri	20	7	Numeri	31	1	100
Leviticus	7	28	Numeri	15	1	100
Leviticus	20	1	Numeri	28	1	100
Leviticus	6	1	Ezechiel	28	11	80
Leviticus	19	1	Numeri	6	1	100
Numeri	2	15	Numeri	2	19	86
Leviticus	23	33	Reges_I	17	2	80
Leviticus	6	12	Ezechiel	6	1	80
Numeri	15	17	Jeremia	2	1	80
Jesaia	7	10	Ezechiel	14	12	67
Leviticus	10	8	Ezechiel	11	14	80
Leviticus	18	1	Ezechiel	27	1	80
Leviticus	22	26	Leviticus	23	33	100
Leviticus	24	1	Numeri	6	1	100
Numeri	1	48	Ezechiel	33	23	80
Leviticus	23	18	Numeri	28	19	67
Ezechiel	12	17	Ezechiel	28	11	100
Leviticus	24	1	Jeremia	33	19	67
Leviticus	4	1	Jeremia	18	5	80
Leviticus	24	13	Numeri	3	11	100
Samuel_I	15	10	Ezechiel	22	1	80
Numeri	25	10	Jeremia	18	5	80
Leviticus	5	20	Numeri	5	1	100
Leviticus	22	17	Leviticus	23	33	100
Numeri	3	5	Numeri	27	6	80
Ezechiel	7	1	Ezechiel	12	17	100
Leviticus	6	1	Ezechiel	36	16	80
Numeri	25	16	Numeri	34	1	100
Ezechiel	15	1	Ezechiel	37	15	100
Leviticus	24	1	Numeri	13	1	100
Leviticus	24	1	Numeri	8	23	100
Numeri	1	20	Numeri	1	28	68
Exodus	25	1	Ezechiel	18	1	80
Leviticus	12	1	Numeri	35	9	100
Exodus	14	1	Numeri	3	5	100
Ezechiel	20	12	Ezechiel	20	20	75
Numeri	28	1	Sacharia	4	8	80
Numeri	13	1	Ezechiel	22	23	80
Exodus	31	1	Sacharia	8	18	67
Psalmi	42	1	Psalmi	49	1	71
Numeri	31	1	Sacharia	8	18	67
Exodus	6	2	Numeri	3	5	71
Jeremia	32	6	Ezechiel	20	2	80
Numeri	4	1	Jeremia	1	4	67
Jeremia	32	6	Ezechiel	13	1	80
Leviticus	23	1	Numeri	4	21	100
Numeri	3	44	Jeremia	2	1	80
Reges_II	22	18	Chronica_II	34	26	94
Leviticus	5	20	Ezechiel	14	12	80
Reges_II	8	23	Reges_II	15	36	81
Leviticus	7	22	Ezechiel	21	6	80
Leviticus	6	1	Numeri	8	1	100
Numeri	4	21	Ezechiel	37	15	80
Numeri	24	3	Numeri	24	15	100
Exodus	7	8	Leviticus	5	14	67
Numeri	33	34	Numeri	33	35	71
Leviticus	11	25	Leviticus	11	40	91
Leviticus	19	1	Sacharia	7	4	67
Exodus	30	11	Leviticus	6	17	100
Samuel_I	15	10	Ezechiel	12	21	80
Leviticus	24	13	Ezechiel	34	1	80
Leviticus	23	26	Sacharia	7	4	67
Leviticus	14	1	Ezechiel	14	12	80
Numeri	7	38	Numeri	7	80	100
Ezechiel	25	1	Sacharia	7	8	80
Leviticus	21	16	Numeri	34	16	100
Reges_I	17	8	Jeremia	24	4	100
Numeri	4	23	Numeri	4	47	79
Samuel_I	15	10	Ezechiel	21	1	80
Exodus	13	1	Leviticus	8	1	100
Jeremia	32	26	Jeremia	33	23	100
Ezechiel	21	6	Sacharia	8	1	80
Exodus	6	2	Exodus	25	1	71
Reges_I	17	8	Sacharia	7	4	80
Ezechiel	12	1	Jona	3	1	67
Numeri	3	44	Numeri	27	6	80
Numeri	2	1	Sacharia	4	8	67
Exodus	30	17	Leviticus	8	1	100
Leviticus	22	17	Ezechiel	21	1	80
Reges_I	6	11	Jeremia	2	1	80
Jeremia	24	4	Jeremia	33	19	80
Leviticus	23	9	Numeri	31	1	100
Reges_II	14	21	Chronica_II	26	1	88
Leviticus	7	28	Numeri	15	37	80
Leviticus	17	1	Numeri	7	4	80
Numeri	6	22	Ezechiel	22	17	80
Reges_I	8	7	Chronica_II	5	8	73
Reges_I	16	14	Reges_II	16	19	71
Leviticus	22	26	Leviticus	24	1	100
Leviticus	23	23	Ezechiel	13	1	80
Leviticus	23	36	Numeri	29	35	69
Exodus	30	11	Leviticus	23	1	100
Leviticus	23	26	Josua	20	1	67
Numeri	15	17	Ezechiel	38	1	80
Leviticus	7	28	Ezechiel	25	1	80
Ezechiel	27	1	Ezechiel	28	20	100
Leviticus	5	14	Numeri	31	1	100
Numeri	7	14	Numeri	7	44	100
Numeri	6	1	Numeri	17	9	100
Numeri	15	1	Ezechiel	24	15	80
Leviticus	6	17	Numeri	26	52	100
Leviticus	14	1	Ezechiel	33	1	80
Leviticus	17	1	Leviticus	22	26	100
Leviticus	15	1	Leviticus	24	13	83
Jeremia	13	3	Ezechiel	28	1	80
Exodus	25	29	Exodus	37	16	73
Numeri	3	44	Ezechiel	27	1	80
Leviticus	14	1	Numeri	15	1	100
Numeri	3	5	Jeremia	29	30	67
Leviticus	4	1	Ezechiel	17	11	80
Genesis	11	16	Genesis	11	17	67
Reges_II	13	8	Reges_II	16	19	67
Chronica_I	6	3	Chronica_I	23	12	86
Exodus	6	10	Leviticus	7	28	100
Leviticus	19	1	Ezechiel	14	2	80
Jeremia	2	1	Ezechiel	23	1	100
Exodus	30	11	Ezechiel	30	1	80
Leviticus	17	1	Jeremia	1	4	80
Jeremia	1	4	Ezechiel	12	1	100
Leviticus	20	1	Ezechiel	12	26	80
Reges_I	16	5	Reges_II	13	12	67
Psalmi	80	4	Psalmi	80	20	71
Leviticus	6	17	Ezechiel	20	2	80
Ezechiel	16	1	Psalmi	119	57	67
Jeremia	33	23	Ezechiel	14	2	80
Leviticus	6	1	Numeri	19	1	83
Ezechiel	23	1	Sacharia	6	9	100
Numeri	7	39	Numeri	7	63	100
Ezechiel	12	21	Sacharia	8	18	80
Reges_I	17	8	Sacharia	6	9	100
Exodus	6	10	Numeri	15	37	80
Josua	21	34	Chronica_I	6	62	67
Numeri	1	24	Numeri	1	30	88
Leviticus	15	1	Numeri	5	5	83
Leviticus	5	14	Numeri	6	22	100
Leviticus	22	17	Ezechiel	17	11	80
Numeri	2	1	Jeremia	2	1	67
Leviticus	7	28	Leviticus	17	1	100
Reges_II	15	6	Reges_II	23	28	88
Leviticus	23	26	Numeri	6	22	100
Ezechiel	17	1	Sacharia	4	8	100
Numeri	16	23	Ezechiel	28	1	80
Leviticus	12	1	Numeri	13	1	100
Leviticus	8	1	Sacharia	4	8	80
Numeri	6	1	Ezechiel	22	17	80
Psalmi	106	1	Psalmi	136	1	78
Numeri	20	7	Jeremia	33	23	67
Ezechiel	33	23	Ezechiel	35	1	100
Numeri	8	5	Sacharia	7	4	67
Exodus	14	1	Numeri	5	1	100
Leviticus	7	22	Leviticus	22	1	100
Ezechiel	12	26	Ezechiel	22	17	100
Jeremia	29	30	Ezechiel	15	1	80
Leviticus	13	1	Ezechiel	16	1	67
Ezechiel	12	1	Ezechiel	12	26	100
Numeri	7	38	Numeri	7	62	100
Exodus	13	1	Reges_I	6	11	67
Chronica_I	25	28	Chronica_I	25	29	67
Numeri	4	1	Numeri	26	52	83
Numeri	6	1	Sacharia	8	18	67
Exodus	14	1	Jeremia	13	8	80
Exodus	14	1	Numeri	13	1	100
Numeri	15	37	Numeri	16	23	80
Deuteronomium	18	17	Ezechiel	18	1	67
Numeri	16	23	Ezechiel	12	1	80
Numeri	13	1	Numeri	27	6	80
Numeri	6	1	Ezechiel	21	1	80
Numeri	19	1	Ezechiel	21	23	67
Numeri	16	23	Numeri	20	7	100
Exodus	13	1	Samuel_I	15	10	67
Exodus	7	8	Leviticus	24	13	67
Reges_I	8	47	Chronica_II	6	37	87
Leviticus	21	16	Numeri	17	9	100
Leviticus	20	1	Ezechiel	7	1	80
Reges_I	12	31	Reges_II	17	32	67
Samuel_II	22	25	Psalmi	18	25	70
Leviticus	7	22	Ezechiel	12	17	80
Leviticus	5	20	Leviticus	14	33	83
Numeri	5	1	Numeri	15	17	100
Deuteronomium	2	17	Sacharia	7	4	80
Deuteronomium	2	2	Ezechiel	14	2	75
Esra	2	6	Nehemia	7	11	90
Numeri	3	11	Ezechiel	12	17	80
Jeremia	1	4	Ezechiel	34	1	100
Numeri	7	32	Numeri	7	68	100
Leviticus	4	1	Sacharia	8	1	67
Reges_I	17	8	Ezechiel	16	1	100
Leviticus	24	1	Ezechiel	34	1	80
Numeri	13	1	Sacharia	8	18	67
Reges_I	15	31	Reges_II	13	8	82
Leviticus	14	1	Jeremia	32	26	67
Exodus	30	17	Ezechiel	16	1	80
Leviticus	23	9	Ezechiel	22	23	80
Leviticus	14	33	Ezechiel	21	23	67
Ezechiel	22	1	Ezechiel	33	1	100
Numeri	14	26	Numeri	16	20	100
Leviticus	23	23	Numeri	6	1	100
Numeri	6	22	Ezechiel	25	1	80
Numeri	9	9	Ezechiel	28	20	80
Numeri	28	1	Ezechiel	22	17	80
Leviticus	21	16	Ezechiel	15	1	80
Ezechiel	22	1	Ezechiel	24	15	100
Exodus	6	10	Ezechiel	27	1	80
Leviticus	15	1	Numeri	2	1	100
Ezechiel	11	14	Ezechiel	14	12	100
Leviticus	22	17	Numeri	3	11	100
Jeremia	18	5	Jeremia	35	12	80
Numeri	7	35	Numeri	7	77	76
Numeri	9	9	Ezechiel	16	1	80
Psalmi	96	3	Chronica_I	16	24	89
Numeri	1	48	Ezechiel	35	1	80
Leviticus	20	1	Ezechiel	28	11	80
Leviticus	15	1	Numeri	8	5	83
Reges_I	15	8	Reges_I	15	24	77
Numeri	33	42	Numeri	33	43	71
Leviticus	22	1	Ezechiel	18	1	80
Exodus	26	27	Exodus	36	32	100
Leviticus	8	5	Leviticus	9	6	77
Leviticus	20	1	Numeri	3	44	100
Leviticus	7	22	Ezechiel	37	15	80
Leviticus	23	1	Ezechiel	21	13	80
Numeri	14	26	Numeri	31	1	83
Exodus	30	17	Exodus	40	1	100
Ezechiel	12	1	Ezechiel	28	20	100
Numeri	8	5	Sacharia	4	8	80
Numeri	19	1	Sacharia	4	8	67
Exodus	28	11	Exodus	39	6	75
Leviticus	6	12	Ezechiel	38	1	80
Leviticus	5	14	Ezechiel	13	1	80
Numeri	5	11	Ezechiel	7	1	80
Reges_II	13	8	Reges_II	15	36	67
Numeri	9	9	Jeremia	33	19	67
Exodus	31	12	Leviticus	4	1	80
Ezechiel	48	4	Ezechiel	48	25	67
Leviticus	7	28	Ezechiel	13	1	80
Leviticus	13	1	Numeri	20	7	83
Exodus	31	12	Numeri	25	16	80
Leviticus	11	1	Leviticus	20	1	83
Samuel_I	15	10	Ezechiel	22	17	80
Numeri	15	37	Numeri	17	1	80
Jeremia	33	19	Jeremia	43	8	71
Jeremia	13	3	Ezechiel	22	17	80
Leviticus	5	14	Leviticus	19	1	100
Numeri	15	17	Ezechiel	34	1	80
Numeri	34	1	Ezechiel	24	20	80
Numeri	5	1	Jeremia	32	26	67
Jeremia	33	23	Ezechiel	33	23	80
Leviticus	12	1	Ezechiel	12	1	80
Leviticus	23	9	Numeri	8	5	100
Leviticus	18	1	Jeremia	1	4	80
Leviticus	13	1	Numeri	3	44	83
Numeri	4	17	Numeri	4	21	83
Numeri	17	1	Jeremia	16	1	80
Jeremia	26	1	Jeremia	27	1	94
Leviticus	23	26	Ezechiel	11	14	80
Josua	15	15	Judices	1	11	78
Reges_I	2	14	Ezechiel	14	2	75
Numeri	25	10	Reges_I	6	11	67
Proverbia	14	12	Proverbia	16	25	100
Numeri	8	1	Deuteronomium	2	17	80
Leviticus	6	17	Ezechiel	12	26	80
Exodus	25	1	Leviticus	6	1	100
Leviticus	23	33	Numeri	26	52	100
Ezechiel	6	1	Ezechiel	28	11	100
Exodus	7	8	Exodus	13	1	67
Reges_I	14	29	Reges_II	21	17	68
Reges_I	17	8	Ezechiel	18	1	100
Exodus	40	1	Jeremia	13	3	67
Exodus	14	1	Sacharia	8	18	67
Leviticus	15	1	Ezechiel	24	20	67
Jesaia	7	10	Ezechiel	6	1	67
Leviticus	19	1	Reges_I	17	2	80
Leviticus	23	23	Ezechiel	11	14	80
Numeri	5	5	Ezechiel	22	17	80
Numeri	13	1	Jeremia	33	23	67
Numeri	4	21	Ezechiel	14	12	80
Jeremia	18	5	Ezechiel	21	23	100
Ezechiel	17	11	Ezechiel	21	13	100
Numeri	5	5	Numeri	6	1	100
Ezechiel	15	1	Sacharia	8	1	80
Numeri	16	20	Ezechiel	27	1	67
Genesis	11	15	Genesis	11	17	85
Reges_II	20	15	Jesaia	39	4	100
Jeremia	16	1	Ezechiel	18	1	100
Numeri	17	9	Ezechiel	17	11	80
Psalmi	80	8	Psalmi	80	20	86
Ezechiel	12	17	Ezechiel	21	13	100
Exodus	6	10	Ezechiel	22	23	80
Exodus	16	11	Leviticus	5	20	100
Leviticus	22	1	Numeri	35	9	100
Leviticus	22	26	Numeri	6	1	100
Leviticus	27	1	Ezechiel	21	13	80
Leviticus	14	33	Numeri	25	10	83
Genesis	35	23	Chronica_I	2	1	73
Numeri	8	5	Reges_I	17	2	80
Leviticus	5	14	Ezechiel	21	13	80
Numeri	2	1	Numeri	26	52	83
Numeri	34	16	Sacharia	7	4	67
Numeri	15	1	Numeri	31	25	80
Numeri	8	1	Numeri	8	5	100
Psalmi	115	5	Psalmi	135	16	100
Leviticus	6	12	Leviticus	23	23	100
Exodus	30	11	Ezechiel	14	2	80
Exodus	25	13	Exodus	30	5	88
Numeri	29	16	Numeri	29	22	92
Jesaia	38	4	Jeremia	2	1	80
Numeri	20	17	Numeri	21	22	85
Numeri	5	5	Ezechiel	17	11	80
Reges_I	16	27	Reges_II	16	19	71
Numeri	10	1	Ezechiel	20	2	80
Numeri	7	14	Numeri	7	38	100
Numeri	8	5	Ezechiel	28	20	80
Numeri	1	48	Ezechiel	21	13	80
Leviticus	27	1	Ezechiel	28	11	80
Leviticus	27	1	Numeri	3	11	100
Exodus	40	1	Leviticus	10	8	67
Numeri	17	9	Deuteronomium	2	17	80
Leviticus	4	1	Ezechiel	12	21	80
Numeri	4	17	Ezechiel	17	11	67
Jeremia	11	1	Jeremia	30	1	100
Numeri	27	6	Numeri	31	25	100
Leviticus	21	16	Jeremia	33	23	67
Ezechiel	48	5	Ezechiel	48	7	67
Leviticus	19	1	Numeri	34	1	100
Leviticus	14	5	Leviticus	14	50	85
Psalmi	136	1	Chronica_I	16	34	100
Numeri	4	36	Numeri	4	44	67
Numeri	6	1	Ezechiel	37	15	80
Leviticus	23	9	Numeri	17	16	100
Jeremia	49	9	Obadia	1	5	71
Leviticus	7	22	Numeri	27	15	100
Leviticus	4	1	Numeri	4	1	83
Leviticus	7	22	Numeri	7	4	80
Numeri	17	1	Jeremia	33	19	67
Ezechiel	36	16	Psalmi	119	57	67
Leviticus	27	1	Ezechiel	12	1	80
Exodus	40	1	Ezechiel	24	20	80
Exodus	25	1	Ezechiel	6	1	80
Leviticus	23	23	Ezechiel	30	1	80
Numeri	8	5	Numeri	15	17	100
Leviticus	24	13	Ezechiel	11	14	80
Exodus	6	2	Leviticus	22	1	71
Numeri	17	16	Ezechiel	6	1	80
Leviticus	22	1	Sacharia	6	9	80
Numeri	8	1	Ezechiel	12	26	80
Leviticus	6	17	Deuteronomium	2	17	80
Numeri	7	39	Numeri	7	51	100
Exodus	40	1	Ezechiel	22	17	80
Leviticus	21	16	Ezechiel	18	1	80
Numeri	16	23	Ezechiel	22	1	80
Ezechiel	21	23	Jona	3	1	67
Jeremia	2	1	Sacharia	7	4	80
Exodus	31	1	Numeri	18	25	100
Exodus	20	13	Deuteronomium	5	17	100
Ezechiel	18	1	Ezechiel	27	1	100
Leviticus	22	1	Numeri	4	21	100
Numeri	7	63	Numeri	7	75	100
Deuteronomium	12	16	Deuteronomium	15	23	91
Jesaia	8	5	Ezechiel	6	1	67
Numeri	16	20	Ezechiel	35	1	67
Exodus	40	1	Ezechiel	33	1	80
Numeri	25	10	Jeremia	33	23	67
Exodus	16	11	Numeri	35	9	100
Numeri	1	20	Numeri	1	42	68
Numeri	31	1	Ezechiel	12	26	80
Leviticus	22	17	Ezechiel	21	23	80
Exodus	30	17	Jeremia	16	1	80
Jeremia	18	5	Ezechiel	24	15	100
Exodus	31	12	Numeri	18	25	80
Ezechiel	11	14	Ezechiel	17	1	100
Leviticus	24	1	Numeri	17	16	100
Numeri	34	16	Ezechiel	27	1	80
Reges_I	17	8	Ezechiel	28	11	100
Leviticus	10	8	Numeri	17	9	67
Exodus	30	17	Sacharia	7	4	67
Leviticus	5	20	Leviticus	6	1	100
Ezechiel	28	11	Sacharia	4	8	100
Reges_II	23	36	Jeremia	52	1	65
Leviticus	5	20	Sacharia	4	8	80
Leviticus	23	23	Sacharia	6	9	80
Numeri	16	23	Jeremia	32	6	67
Leviticus	18	1	Numeri	8	23	100
Numeri	35	9	Ezechiel	7	1	80
Numeri	7	15	Numeri	7	27	100
Ezechiel	21	13	Ezechiel	28	1	100
Leviticus	6	1	Jeremia	32	6	67
Numeri	26	52	Ezechiel	28	20	80
Jesaia	38	4	Ezechiel	12	26	80
Ezechiel	33	1	Psalmi	119	57	67
Exodus	31	5	Exodus	35	33	73
Numeri	20	7	Ezechiel	33	23	80
Leviticus	12	1	Ezechiel	28	20	80
Numeri	6	22	Numeri	15	17	100
Jesaia	7	10	Ezechiel	17	11	67
Numeri	25	10	Numeri	27	6	80
Leviticus	8	18	Leviticus	8	22	77
Numeri	4	21	Ezechiel	28	20	80
Exodus	6	2	Leviticus	6	17	71
Numeri	6	22	Ezechiel	21	1	80
Exodus	30	11	Jeremia	33	19	67
Exodus	39	42	Numeri	1	54	85
Leviticus	3	11	Leviticus	3	16	67
Psalmi	8	1	Psalmi	13	1	71
Ezechiel	13	1	Ezechiel	14	2	100
Leviticus	23	18	Numeri	29	8	67
Leviticus	20	1	Numeri	5	11	100
Exodus	14	1	Sacharia	4	8	80
Jeremia	24	4	Ezechiel	16	1	100
Leviticus	14	33	Numeri	17	1	83
Exodus	16	11	Ezechiel	24	15	80
Numeri	19	1	Ezechiel	13	1	67
Numeri	18	25	Jeremia	24	4	80
Exodus	14	1	Numeri	18	25	100
Exodus	31	12	Numeri	31	25	100
Exodus	13	1	Jesaia	38	4	67
Numeri	5	1	Numeri	6	22	100
Numeri	34	16	Sacharia	8	1	67
Leviticus	15	1	Numeri	15	37	67
Jeremia	13	8	Jeremia	32	6	80
Numeri	31	1	Jesaia	38	4	67
Leviticus	22	17	Ezechiel	16	1	80
Numeri	19	1	Ezechiel	22	1	67
Leviticus	20	1	Deuteronomium	2	17	80
Numeri	3	11	Ezechiel	18	1	80
Numeri	17	9	Reges_I	17	2	80
Ezechiel	14	12	Ezechiel	22	17	100
Exodus	14	1	Leviticus	24	1	100
Exodus	30	11	Numeri	3	11	100
Reges_I	10	21	Chronica_II	9	20	100
Leviticus	4	1	Numeri	35	9	100
Numeri	5	5	Numeri	17	9	100
Numeri	3	44	Ezechiel	28	1	80
Reges_II	19	35	Jesaia	37	36	95
Exodus	30	17	Leviticus	15	1	83
Esra	2	12	Nehemia	7	17	86
Josua	20	1	Jeremia	13	8	80
Numeri	30	9	Numeri	30	13	65
Exodus	31	1	Leviticus	8	1	100
Numeri	3	11	Jeremia	13	8	80
Numeri	6	22	Numeri	15	37	80
Numeri	4	17	Ezechiel	12	1	67
Deuteronomium	2	17	Jeremia	1	4	100
Leviticus	8	1	Leviticus	27	1	100
Leviticus	14	1	Numeri	4	21	100
Exodus	30	11	Numeri	31	25	80
Numeri	29	23	Numeri	29	32	86
Jeremia	24	4	Ezechiel	20	2	100
Numeri	5	1	Ezechiel	20	2	80
Numeri	8	1	Numeri	16	20	83
Numeri	10	1	Numeri	15	37	80
Ezechiel	21	6	Ezechiel	22	23	100
Numeri	1	48	Ezechiel	12	21	80
Numeri	30	8	Numeri	30	15	69
Proverbia	2	16	Proverbia	7	5	78
Psalmi	18	31	Proverbia	30	5	67
Leviticus	13	1	Numeri	8	5	83
Leviticus	4	1	Numeri	15	37	80
Numeri	13	1	Numeri	15	1	100
Reges_I	14	29	Reges_II	15	21	67
Reges_I	6	11	Ezechiel	34	1	80
Numeri	5	5	Jeremia	1	4	80
Numeri	5	1	Ezechiel	28	11	80
Reges_I	22	46	Reges_II	24	5	72
Leviticus	17	1	Numeri	15	1	100
Ezechiel	6	1	Ezechiel	30	1	100
Ezechiel	21	13	Ezechiel	22	1	100
Reges_I	15	7	Reges_II	24	5	70
Leviticus	17	1	Numeri	17	1	100
Numeri	5	1	Ezechiel	33	23	80
Esra	2	51	Nehemia	7	53	100
Jeremia	32	6	Ezechiel	22	17	80
Leviticus	19	1	Numeri	20	7	100
Numeri	28	1	Jeremia	32	26	67
Reges_I	15	31	Reges_I	16	14	88
Leviticus	6	1	Numeri	5	5	100
Numeri	7	4	Numeri	15	17	80
Leviticus	24	13	Numeri	27	15	100
Leviticus	18	1	Numeri	7	4	80
Leviticus	14	1	Numeri	34	16	100
Leviticus	21	16	Ezechiel	38	1	80
Psalmi	64	1	Psalmi	140	1	100
Numeri	4	17	Ezechiel	28	20	67
Reges_I	22	51	Chronica_II	9	31	69
Numeri	3	44	Numeri	31	1	100
Exodus	13	1	Ezechiel	6	1	80
Leviticus	11	1	Numeri	3	5	83
Leviticus	4	1	Ezechiel	21	23	80
Reges_I	22	29	Chronica_II	18	28	88
Leviticus	13	1	Leviticus	14	33	100
Leviticus	10	8	Ezechiel	21	6	80
Leviticus	13	1	Ezechiel	21	1	67
Jeremia	24	4	Jeremia	32	6	80
Josua	10	28	Josua	10	35	71
Ezechiel	21	6	Ezechiel	28	11	100
Josua	20	1	Ezechiel	21	23	80
Jeremia	33	19	Ezechiel	35	1	80
Numeri	4	21	Ezechiel	7	1	80
Leviticus	5	20	Numeri	15	1	100
Numeri	27	15	Ezechiel	6	1	80
Numeri	7	16	Numeri	7	82	100
Leviticus	14	1	Numeri	4	17	83
Leviticus	24	13	Numeri	27	6	80
Numeri	7	58	Numeri	7	76	100
Samuel_II	8	6	Chronica_I	18	6	76
Leviticus	14	1	Numeri	5	11	100
Reges_II	25	13	Jeremia	52	17	88
Numeri	17	9	Jeremia	32	26	67
Jesaia	7	10	Ezechiel	22	17	67
Exodus	14	1	Ezechiel	24	20	80
Numeri	18	25	Jeremia	1	4	80
Numeri	34	16	Ezechiel	23	1	80
Josua	20	1	Jesaia	38	4	67
Exodus	30	22	Jeremia	33	23	67
Jesaia	38	4	Ezechiel	14	2	80
Leviticus	23	26	Numeri	8	5	100
Reges_I	17	2	Ezechiel	12	21	100
Exodus	25	1	Ezechiel	37	15	80
Leviticus	5	20	Ezechiel	12	1	80
Leviticus	4	1	Leviticus	6	17	100
Leviticus	22	17	Numeri	9	9	100
Exodus	26	18	Exodus	36	23	100
Leviticus	5	20	Numeri	25	16	100
Deuteronomium	2	17	Ezechiel	21	13	100
Numeri	10	1	Ezechiel	37	15	80
Numeri	26	52	Numeri	28	1	100
Numeri	17	1	Ezechiel	17	1	80
Leviticus	27	1	Numeri	3	5	100
Reges_II	14	24	Reges_II	15	9	89
Ezechiel	12	17	Ezechiel	23	1	100
Numeri	3	44	Ezechiel	25	1	80
Jeremia	18	5	Ezechiel	22	1	100
Leviticus	11	1	Leviticus	19	1	83
Leviticus	14	1	Ezechiel	12	17	80
Leviticus	23	23	Ezechiel	16	1	80
Reges_I	16	20	Reges_II	13	8	67
Jeremia	13	3	Ezechiel	13	1	80
Leviticus	6	1	Numeri	31	25	80
Numeri	6	1	Jeremia	16	1	80
Exodus	30	22	Exodus	31	12	80
Leviticus	20	1	Leviticus	27	1	100
Leviticus	8	1	Numeri	7	4	80
Leviticus	12	1	Jeremia	13	3	67
Ezechiel	7	1	Ezechiel	17	1	100
Leviticus	4	1	Ezechiel	28	20	80
Numeri	5	11	Ezechiel	33	23	80
Ezechiel	17	1	Ezechiel	24	15	100
Leviticus	15	1	Numeri	34	1	83
Leviticus	7	28	Jeremia	33	19	67
Exodus	30	11	Ezechiel	22	23	80
Ezechiel	24	15	Sacharia	8	18	80
Numeri	31	1	Ezechiel	22	17	80
Reges_II	21	3	Chronica_II	33	3	76
Samuel_II	7	18	Chronica_I	17	16	78
Judices	2	11	Judices	3	7	79
Ezechiel	12	17	Sacharia	8	18	80
Leviticus	6	12	Numeri	4	17	83
Reges_I	17	2	Ezechiel	23	1	100
Exodus	25	1	Leviticus	22	17	100
Psalmi	40	1	Psalmi	64	1	100
Numeri	26	52	Ezechiel	15	1	80
Leviticus	27	1	Sacharia	7	4	67
Leviticus	21	16	Ezechiel	11	14	80
Samuel_II	8	5	Chronica_I	18	5	87
Leviticus	14	33	Leviticus	20	1	83
Exodus	29	23	Leviticus	8	26	68
Exodus	30	11	Numeri	7	4	80
Ezechiel	6	1	Ezechiel	21	6	100
Reges_I	15	7	Reges_II	23	28	70
Numeri	4	17	Numeri	34	1	83
Numeri	6	22	Numeri	25	10	100
Leviticus	23	26	Numeri	4	1	83
Numeri	2	1	Numeri	6	1	83
Leviticus	17	1	Ezechiel	37	15	80
Samuel_II	8	16	Chronica_I	18	15	100
Leviticus	15	1	Numeri	31	1	83
Leviticus	22	17	Leviticus	22	26	100
Ezechiel	18	1	Sacharia	8	18	80
Reges_II	21	24	Chronica_II	33	25	100
Exodus	30	22	Leviticus	19	1	100
Leviticus	24	13	Jeremia	32	26	67
Leviticus	17	1	Numeri	4	17	83
Numeri	19	1	Numeri	31	25	67
Numeri	5	1	Numeri	17	16	100
Numeri	28	18	Numeri	28	25	77
Reges_I	17	2	Psalmi	119	57	67
Leviticus	20	1	Reges_I	17	2	80
Exodus	6	2	Leviticus	6	1	71
Leviticus	6	1	Numeri	8	5	100
Leviticus	23	1	Ezechiel	12	26	80
Leviticus	19	1	Numeri	31	25	80
Leviticus	22	26	Jeremia	13	3	67
Exodus	31	12	Leviticus	19	1	80
Exodus	40	1	Numeri	16	20	83
Jeremia	35	12	Jeremia	43	8	71
Numeri	6	22	Numeri	34	1	100
Genesis	10	27	Chronica_I	1	21	100
Exodus	13	1	Numeri	8	23	100
Leviticus	10	8	Ezechiel	22	1	80
Genesis	36	11	Chronica_I	1	36	70
Leviticus	10	8	Numeri	8	23	67
Exodus	25	24	Exodus	37	11	100
Numeri	5	1	Sacharia	4	8	80
Leviticus	20	1	Ezechiel	18	1	80
Numeri	7	16	Numeri	7	70	100
Numeri	26	52	Jeremia	29	30	67
Numeri	4	21	Ezechiel	25	1	80
Reges_II	12	4	Reges_II	14	4	100
Ezechiel	21	13	Ezechiel	35	1	100
Leviticus	21	16	Jeremia	35	12	67
Jeremia	24	4	Ezechiel	6	1	100
Leviticus	15	7	Leviticus	15	21	71
Leviticus	23	33	Ezechiel	36	16	80
Numeri	30	5	Numeri	30	15	69
Jeremia	13	8	Ezechiel	12	21	100
Leviticus	27	1	Numeri	5	5	100
Leviticus	7	22	Leviticus	14	33	83
Numeri	3	7	Numeri	3	8	73
Reges_II	12	20	Reges_II	15	36	81
Exodus	30	17	Leviticus	18	1	100
Psalmi	19	1	Psalmi	68	1	83
Proverbia	22	3	Proverbia	27	12	100
Numeri	1	32	Numeri	1	38	83
Jeremia	32	6	Jeremia	34	12	71
Leviticus	6	17	Ezechiel	34	1	80
Exodus	30	22	Leviticus	10	8	67
Ezechiel	22	17	Ezechiel	30	1	100
Reges_I	22	10	Chronica_II	18	9	100
Numeri	1	48	Numeri	8	23	100
Jesaia	13	6	Joel	1	15	70
Numeri	5	11	Ezechiel	22	1	80
Numeri	1	48	Numeri	9	9	100
Numeri	26	52	Jeremia	24	4	80
